h_mean,h_std,h_min,h_max,h_range,ud_mean,ud_std,ud_min,ud_max,ud_range,dd_mean,dd_std,dd_min,dd_max,dd_range,h_ud_ratio,h_dd_ratio,label
0.08982727272727273,0.018159685620026074,0.0694,0.1207,0.0513,0.10695000000000002,0.08747773367485516,0.005,0.296,0.291,0.19842,0.09350624221587206,0.0744,0.3942,0.3198,0.8398918451185375,0.4527105131375848,1
0.08356363636363637,0.016075650700812877,0.0539,0.1135,0.0596,0.09620999999999999,0.10083960255992902,-0.0129,0.35,0.3629,0.18098,0.10311215899850673,0.0819,0.4395,0.35760000000000003,0.8685455547041022,0.46172601744733627,1
0.08796363636363635,0.016773745719264536,0.0626,0.1154,0.0528,0.11938,0.17377352310790423,-0.0533,0.564,0.6173,0.20520999999999998,0.17362073256894686,0.0367,0.6485,0.6118,0.7368311235760829,0.4286497135321029,1
0.08551818181818183,0.012634778841105069,0.057,0.1059,0.04889999999999999,0.14889,0.17920783992026937,-0.0916,0.5365,0.6281,0.23501000000000002,0.1779230698301313,0.0069,0.6249,0.618,0.5743677040128807,0.3638901235183962,1
0.08924545454545454,0.014959703448689323,0.0636,0.1082,0.0446,0.17103000000000002,0.19194976802394015,-0.0058,0.6137,0.6195,0.25856,0.1923260899849235,0.0578,0.6953,0.6375000000000001,0.5218086460668214,0.3451620876522544,1
0.07919999999999999,0.01860999731327224,0.0489,0.1154,0.0665,0.10362,0.10243603749549168,-0.019,0.2821,0.30110000000000003,0.18585,0.0975748857715618,0.0964,0.365,0.2686,0.7643238339718782,0.4261478280988534,1
0.08068181818181817,0.01441484083726339,0.062,0.1051,0.0431,0.12905,0.17578867521354533,0.0138,0.6142,0.6003999999999999,0.20941,0.17723232994512536,0.0758,0.6979,0.6221,0.6251932815849406,0.3852797521706986,1
0.08060909090909091,0.01072552605194305,0.066,0.0953,0.029299999999999993,0.10668,0.09589400166619158,0.0127,0.294,0.2813,0.18756,0.09846118468152254,0.0837,0.3782,0.2945,0.7556086923546921,0.42977533127404366,1
0.07915454545454545,0.01955598954982149,0.0626,0.1172,0.054599999999999996,0.16643000000000002,0.1783382930774481,-0.0282,0.4425,0.4707,0.24624000000000001,0.17250333458934772,0.0882,0.5309,0.44270000000000004,0.4755997708031883,0.3214515269778203,1
0.08301818181818182,0.015244265687911518,0.0578,0.1075,0.0497,0.09718000000000002,0.10325288050864893,-0.0214,0.2795,0.3009,0.18169000000000002,0.10079453744016972,0.0858,0.3671,0.2813,0.8542635064280241,0.456919615270882,1
0.08252727272727273,0.014917043333656364,0.0631,0.1124,0.0493,0.12483,0.14884589383355898,-0.0014,0.4853,0.4867,0.20823999999999998,0.14430708922294844,0.0927,0.5627,0.47,0.6611120052492788,0.39630655215482413,1
0.09029090909090907,0.01997806069394397,0.0702,0.1334,0.06319999999999999,0.09205,0.1032451048072821,-0.0219,0.3461,0.368,0.18405999999999997,0.10909601479634555,0.0483,0.448,0.3997,0.980879176661949,0.49054883484773576,1
0.09151818181818182,0.02183876453382005,0.0655,0.1363,0.0708,0.16661,0.18521398705281417,0.0212,0.5631,0.5419,0.26071,0.1866812461568292,0.1202,0.6555,0.5353,0.5492925546223347,0.3510330665686597,1
0.08806363636363637,0.017593195998866874,0.0684,0.1186,0.050199999999999995,0.11531,0.12191712531242052,0.0103,0.3834,0.37310000000000004,0.20486999999999997,0.1164800512248056,0.1178,0.4758,0.358,0.7637054258798933,0.42984920444394953,1
0.08543636363636364,0.01794431791555604,0.0631,0.1254,0.06230000000000001,0.12049000000000001,0.1246933701347251,0.0058,0.362,0.35619999999999996,0.20594,0.1208562433453711,0.0737,0.4565,0.38280000000000003,0.7090684253293909,0.4148584479844404,1
0.09404545454545454,0.016847692045877598,0.0679,0.123,0.055099999999999996,0.10354000000000001,0.12012264288356851,-0.0296,0.3792,0.4088,0.19931,0.11699757309923617,0.0835,0.4713,0.3878,0.9082919282743506,0.47185280564271187,1
0.09443636363636361,0.02109451458210275,0.0731,0.1434,0.0703,0.09140999999999999,0.09963593115828133,-0.038,0.3086,0.34659999999999996,0.18774,0.09680888618533139,0.0853,0.4121,0.32680000000000003,1.0330962754631676,0.5030140653153207,1
0.0905818181818182,0.01628654771164339,0.0658,0.1264,0.060600000000000015,0.10266,0.1168716503976335,-0.0069,0.3649,0.3718,0.1953,0.11718925813495971,0.0589,0.4507,0.3918,0.8823391373726945,0.46380621800102506,1
0.08808181818181816,0.024072300188466334,0.0599,0.1299,0.06999999999999998,0.09852999999999999,0.0950373032024794,-0.0013,0.312,0.3133,0.18943,0.09948448287714688,0.1069,0.4218,0.3149,0.8939503118999926,0.4649810125154709,1
0.08626363636363636,0.017481205492029018,0.051,0.1172,0.06620000000000001,0.09315999999999999,0.09760489741811115,-0.0388,0.2847,0.3235,0.18295000000000003,0.0974399672733023,0.0784,0.3795,0.30110000000000003,0.9259629712394282,0.47151224297017424,1
0.09187272727272727,0.017956285301202527,0.0663,0.1264,0.060100000000000015,0.10281999999999998,0.08583553783576799,-0.0029,0.2893,0.2922,0.19724999999999998,0.08192042548175095,0.1133,0.383,0.2697,0.8935210440739468,0.4657655843201164,1
0.08717272727272728,0.023802902802351266,0.0615,0.1447,0.0832,0.11288000000000001,0.13761056806962338,-0.0491,0.4365,0.4856,0.20072,0.13067864570940596,0.0668,0.5112,0.4444,0.7722533222838854,0.4342979921021083,1
0.08166363636363637,0.01679031105889779,0.0598,0.1128,0.053,0.10424000000000003,0.1510634539228834,-0.0394,0.4132,0.4526,0.18794,0.14879800028524875,0.0204,0.4938,0.47340000000000004,0.7834118663830579,0.4345174089934414,1
0.08888181818181819,0.017771258716355362,0.0639,0.1246,0.060700000000000004,0.12120000000000002,0.18324772546716342,0.0058,0.6207,0.6149,0.21073,0.17454792433280003,0.0759,0.6846,0.6087,0.7333422841545711,0.42177856215657966,1
0.08644545454545455,0.021348412757690612,0.0562,0.127,0.0708,0.1969,0.25879425118121235,-0.0013,0.8795,0.8807999999999999,0.28367,0.2502108712888213,0.0973,0.9368,0.8394999999999999,0.4390300432473911,0.3047384277753262,1
0.09555454545454545,0.013390770227015595,0.0774,0.1201,0.0427,0.08826999999999999,0.08940853861783994,-0.0459,0.2571,0.303,0.18541,0.09097180820940567,0.056,0.3669,0.3109,1.082513458038829,0.5153661080224229,1
0.09590000000000001,0.014835430563350696,0.0723,0.1241,0.0518,0.09630000000000001,0.10855766516771935,-0.0831,0.2851,0.3682,0.19118,0.10968678437563327,0.0104,0.388,0.3776,0.9958359726274909,0.5016188847218083,1
0.08785454545454545,0.01426088101320277,0.0607,0.113,0.052300000000000006,0.09818,0.09639549090422572,-0.0335,0.3107,0.34419999999999995,0.18753000000000003,0.09823753582233445,0.0481,0.4078,0.3597,0.8948222716670786,0.4684801203776732,1
0.08825454545454546,0.01571352052446323,0.0597,0.1167,0.056999999999999995,0.08242999999999999,0.08325899417547099,-0.029,0.2574,0.28640000000000004,0.17353999999999997,0.0907702618947662,0.0758,0.3741,0.2983,1.070647516766089,0.5085515552782655,1
0.08573636363636364,0.01897483980049754,0.062,0.1125,0.0505,0.08507,0.10109326881647462,-0.0235,0.295,0.3185,0.17288,0.10040144753272567,0.071,0.3668,0.2958,1.0078212744221136,0.49592704598170784,1
0.08077272727272727,0.01733632549931449,0.0496,0.109,0.0594,0.08941000000000002,0.09056691142158071,-0.0145,0.2781,0.2926,0.17329999999999998,0.08892128853967173,0.0835,0.3502,0.2667,0.9033869129383102,0.46608344598546625,1
0.0803818181818182,0.012922214839710582,0.0655,0.1038,0.0383,0.09544000000000002,0.0963043578107104,-0.0388,0.2668,0.3056,0.17731,0.09437632059414526,0.065,0.3431,0.2781,0.842214752379147,0.4533380229191544,1
0.07558181818181818,0.01369918378457769,0.0589,0.0998,0.0409,0.10506,0.10208219128612872,-0.009,0.2772,0.2862,0.18162999999999999,0.0998864805666913,0.0877,0.3495,0.2618,0.7194088975149502,0.41612840419211583,1
0.08165454545454547,0.014346592880287893,0.0684,0.1085,0.0401,0.11246,0.1137197061003745,-0.0625,0.2951,0.3576,0.19527999999999998,0.1125966922742898,0.0383,0.382,0.3437,0.7260698860453443,0.41813871013844395,1
0.08778181818181818,0.015386865709547098,0.0639,0.1162,0.0523,0.11747,0.18112207086811796,-0.0546,0.5797,0.6343,0.20764,0.1789676022822753,0.0616,0.6668,0.6052,0.7472637347244697,0.42275763544684425,1
0.08596363636363637,0.0165924243392744,0.0607,0.1264,0.06570000000000001,0.09907,0.09095002351719199,0.0071,0.2673,0.2602,0.18425999999999998,0.09057776523825013,0.0837,0.3505,0.2668,0.8676972712866163,0.46653191051625886,1
0.08186363636363637,0.012837933846789579,0.0666,0.1072,0.0406,0.07702,0.09804048823487842,-0.0433,0.2806,0.3239,0.16015000000000001,0.0925513701201182,0.0571,0.3606,0.3035,1.0628742338276103,0.5111653150066897,1
0.08202727272727274,0.016532035017449664,0.0586,0.1144,0.0558,0.09093,0.09322627252491054,-0.0148,0.3294,0.3442,0.17342,0.09425877854785375,0.0919,0.4163,0.3244,0.9020825980938595,0.47299503939703236,1
0.08056363636363635,0.012897075073618258,0.0589,0.1035,0.044599999999999994,0.09019999999999997,0.10959477886996055,-0.0652,0.3082,0.37339999999999995,0.17293,0.10238405963169593,0.0249,0.3766,0.3517,0.8931567983019741,0.46587156937527885,1
0.09007272727272728,0.026915500772197825,0.0676,0.1608,0.0932,0.09223,0.14642379170673656,-0.1388,0.4275,0.5663,0.18455000000000002,0.1395275381023004,0.022,0.5294,0.5074,0.976599270014716,0.48806415176686807,1
0.0842909090909091,0.017996191516287802,0.0647,0.1178,0.05310000000000001,0.13159,0.18728169187379506,-0.0232,0.5383,0.5615,0.21552000000000002,0.18072432536263006,0.0882,0.6112,0.5229999999999999,0.6405522345062283,0.3911029973455445,1
0.08882727272727274,0.017770148615534474,0.0694,0.1206,0.051199999999999996,0.07612,0.10088842902489419,-0.0541,0.3134,0.3675,0.16689,0.10138865211540085,0.0584,0.4121,0.3537,1.1669220415821224,0.5322472315899164,1
0.08573636363636364,0.021762273444071632,0.0663,0.1331,0.0668,0.12878,0.18690828291496936,-0.0575,0.5634,0.6209,0.21503999999999998,0.18352339360419426,0.0592,0.6349,0.5757,0.6657532061124206,0.39869775362076837,1
0.08283636363636364,0.013323158238741497,0.0681,0.1146,0.0465,0.08848,0.09392041311663828,-0.0932,0.2349,0.3281,0.17212999999999998,0.08841241805689214,0.0214,0.321,0.29960000000000003,0.9362051020712202,0.48124023933146065,1
0.08579090909090908,0.011805376279090351,0.0697,0.1135,0.043800000000000006,0.08359000000000001,0.09668594577864516,-0.0414,0.247,0.2884,0.16987999999999998,0.09311432399654379,0.0721,0.3356,0.2635,1.0263175352718483,0.5050059105545005,1
0.07905454545454546,0.011028178783132203,0.0594,0.094,0.0346,0.09194,0.08955124169373024,-0.0035,0.2635,0.267,0.17177,0.08978831958185503,0.0705,0.3575,0.287,0.8598399566520428,0.46023220132935977,1
0.08556363636363637,0.023055987193233457,0.0671,0.1462,0.07909999999999999,0.09384,0.12938913057560558,-0.0484,0.3504,0.3988,0.18125000000000002,0.13372141231347773,0.0237,0.4347,0.411,0.9117937400884087,0.4720726305710664,1
0.07524545454545456,0.013652059451699118,0.0607,0.1099,0.0492,0.09356999999999999,0.09544776407368936,-0.0464,0.2641,0.3105,0.16921000000000003,0.09247498700849989,0.0383,0.3312,0.2929,0.804153579051785,0.4446841786021863,1
0.08221818181818183,0.014420112217442568,0.0602,0.1106,0.05040000000000001,0.09263,0.07339517165469553,0.0322,0.2283,0.1961,0.17445999999999998,0.06836519907412282,0.1065,0.3078,0.20130000000000003,0.8875881920542996,0.4712696924709926,1
0.08303636363636363,0.012032478774323497,0.0681,0.1077,0.03960000000000001,0.11732000000000001,0.1276845487911517,0.0239,0.4328,0.40890000000000004,0.20037,0.12321785629977137,0.1039,0.5102,0.4063,0.7077706773413424,0.4144130819148661,1
0.07738181818181819,0.015530474441034838,0.0521,0.1138,0.0617,0.10199,0.1404137335005218,-0.038,0.464,0.502,0.17969,0.14012195838705016,0.0346,0.5424,0.5078,0.7587122214883489,0.4306382522319882,1
0.08377272727272728,0.015777458027774364,0.0686,0.1151,0.0465,0.06984000000000001,0.08404356277814765,-0.0533,0.2477,0.301,0.15510000000000002,0.08242411998654008,0.0618,0.3454,0.28359999999999996,1.1994777748418157,0.5401172608347288,1
0.08288181818181818,0.017542110373716054,0.0602,0.1123,0.0521,0.11068,0.1391544050486525,-0.0766,0.3914,0.468,0.19329999999999997,0.13198345855952304,0.032,0.4516,0.4196,0.7488351043252065,0.42877076777573936,1
0.08231818181818182,0.009481541876912023,0.0668,0.0982,0.0314,0.07638,0.07378384044701869,-0.0245,0.237,0.2615,0.15898,0.07655455280749511,0.0737,0.331,0.25730000000000003,1.0777311349443162,0.5177862877839604,1
0.0878,0.017673030300432352,0.0639,0.1212,0.057300000000000004,0.07608000000000001,0.07062635328103652,-0.0425,0.2234,0.26589999999999997,0.16553,0.07244823515985588,0.0734,0.315,0.24159999999999998,1.1540332014563426,0.5304142426494131,1
0.08301818181818181,0.01533035017093988,0.0639,0.1188,0.054900000000000004,0.08501,0.07597242847829,-0.0098,0.214,0.2238,0.16856999999999997,0.0715716276808687,0.0903,0.2937,0.20340000000000003,0.9765581138697558,0.4924819916722439,1
0.08284545454545457,0.009829279082044992,0.0631,0.0977,0.03459999999999999,0.09778999999999999,0.13100912987693303,-0.034,0.399,0.43300000000000005,0.18070999999999998,0.12900182126190657,0.0573,0.4785,0.42119999999999996,0.8471684975657737,0.45844168061409973,1
0.0810909090909091,0.013548317574182747,0.0634,0.1114,0.048,0.08708,0.10132861611827355,-0.0443,0.2775,0.32180000000000003,0.16862000000000002,0.09813295742681627,0.0671,0.3564,0.2893,0.931212423960555,0.4809063467237716,1
0.08041818181818182,0.012760471635626812,0.0644,0.1056,0.0412,0.1145,0.16510305199413422,-0.0583,0.5167,0.5750000000000001,0.19515,0.16107114542614046,0.0473,0.5972,0.5498999999999999,0.7023360653459954,0.4120818331352738,1
0.08608181818181816,0.015777694266388746,0.0634,0.1101,0.046700000000000005,0.10543,0.11834925761396975,-0.0309,0.3417,0.3726,0.19315,0.11760592624901554,0.0792,0.4125,0.3333,0.8164754026976712,0.44567109764804824,1
0.07957272727272727,0.013250667221622535,0.0544,0.1057,0.051300000000000005,0.09165000000000001,0.08885173980663894,-0.0362,0.2637,0.2999,0.17213000000000003,0.08534020870739785,0.0695,0.3506,0.2811,0.8682145014536368,0.46228004991969635,1
0.08990909090909091,0.02227282894225404,0.0599,0.1486,0.0887,0.11425999999999999,0.0870665926492794,0.0087,0.2751,0.2664,0.20400000000000001,0.09885570854083801,0.0686,0.3556,0.28700000000000003,0.7868747071099581,0.4407286773549684,1
0.08577272727272728,0.01297105168512491,0.0744,0.1109,0.036500000000000005,0.08557000000000001,0.10963828457452462,-0.0681,0.2763,0.3444,0.17131000000000002,0.10243749801708356,0.0428,0.3523,0.3095,1.0023574256784105,0.5006842950699445,1
0.08006363636363638,0.012672195762950691,0.0663,0.1074,0.0411,0.11038,0.10176713942460339,0.0087,0.2837,0.275,0.19061000000000003,0.0997392316660467,0.0903,0.3502,0.2599,0.725338929377668,0.42003680985691466,1
0.0847909090909091,0.018096930930157996,0.07,0.1264,0.056400000000000006,0.08792000000000001,0.07715898161876196,-0.0033,0.2363,0.2396,0.17419,0.07121776385768433,0.0788,0.3131,0.2343,0.9643988249782087,0.48676974752374746,1
0.08034545454545454,0.011751541484959632,0.0634,0.0987,0.0353,0.09247999999999999,0.08116141392996497,0.0048,0.2767,0.2719,0.17315,0.08537111468302509,0.0682,0.3754,0.30720000000000003,0.868777960288649,0.46401958143732663,1
0.0813,0.018149435252921783,0.061,0.1181,0.0571,0.08464,0.07913934546102844,-0.0071,0.264,0.2711,0.16662999999999997,0.0711166186235288,0.1075,0.325,0.21750000000000003,0.960527403976796,0.4879044115440705,1
0.09094545454545454,0.011216003177278763,0.0726,0.1085,0.0359,0.09423000000000001,0.08942588551420669,-0.0106,0.2597,0.2703,0.18378999999999998,0.08933123691569982,0.062,0.3487,0.2867,0.9651330724013809,0.4948308379923639,1
0.07641818181818182,0.015222799885817206,0.0562,0.1098,0.053599999999999995,0.0924,0.08244869111554572,-0.0409,0.2262,0.2671,0.17025999999999997,0.07533684652575022,0.0689,0.3036,0.23469999999999996,0.827027649248188,0.4488296310851095,1
0.08490909090909092,0.01823148126431062,0.0613,0.1264,0.06510000000000002,0.09225999999999998,0.09553940664575127,-0.0158,0.2714,0.28719999999999996,0.17785,0.08986906834080592,0.1106,0.3546,0.24400000000000002,0.9203140103520548,0.47741700023666395,1
0.08788181818181817,0.01697826953383755,0.0626,0.1254,0.06280000000000001,0.09433,0.08770340231586102,0.0096,0.2753,0.2657,0.18385,0.09381527061198514,0.0766,0.3788,0.3022,0.9316324239308199,0.4780056577435976,1
0.08258181818181819,0.008869477795430594,0.066,0.0954,0.029399999999999996,0.0928,0.09106232298083913,-0.0048,0.2925,0.2973,0.17569,0.08847798784631879,0.0906,0.3725,0.2819,0.889880692900057,0.47004011692015063,1
0.08301818181818182,0.01528108753864189,0.0623,0.1109,0.0486,0.09738,0.09015963373680903,0.0246,0.2608,0.23619999999999997,0.18037999999999998,0.08880306301023631,0.0893,0.35,0.2607,0.8525090296688453,0.46023795088275277,1
0.08317272727272727,0.01722220026065722,0.0539,0.113,0.0591,0.11986,0.13932190702749433,0.0148,0.4737,0.45890000000000003,0.20596,0.13487122417740233,0.1075,0.555,0.44750000000000006,0.6939098395034855,0.403827556055405,1
0.08465454545454545,0.015499442805234234,0.0591,0.1115,0.0524,0.09733,0.09182209913135775,0.0072,0.2607,0.2535,0.18369,0.09320128098785863,0.0876,0.3493,0.2617,0.8697593310923083,0.46085298383995654,1
0.08003636363636363,0.01759086539811346,0.052,0.1162,0.06420000000000001,0.09963,0.09916396130763544,-0.0042,0.2909,0.2951,0.18036000000000002,0.10256720506846013,0.0665,0.3741,0.3076,0.8033279163750603,0.4437564863599316,1
0.08906363636363636,0.016286821220070705,0.0694,0.1219,0.05249999999999999,0.09512000000000001,0.08870957357830352,-0.0059,0.274,0.27990000000000004,0.18614999999999998,0.08740714755924966,0.0781,0.3704,0.2923,0.9363193865038882,0.4784483369073299,1
0.08602727272727273,0.013490299545161398,0.0655,0.1106,0.0451,0.09202,0.09266311503985224,0.017,0.2845,0.26749999999999996,0.17868,0.09103519221829667,0.0959,0.3677,0.27180000000000004,0.9348656581353465,0.48145730507033613,1
0.09298181818181818,0.02029782343906943,0.0576,0.1228,0.06520000000000001,0.1186,0.11727673824477441,-0.0024,0.3339,0.3363,0.21511999999999998,0.11269242111951353,0.1183,0.4279,0.3096,0.7839884839235604,0.43223031773661424,1
0.08470000000000001,0.018745399435594858,0.0576,0.1212,0.0636,0.15784,0.1809909218103985,-0.0232,0.6101,0.6333,0.24335,0.17762654487560256,0.0864,0.6911,0.6047,0.5366159616322755,0.34805692189471177,1
0.09187272727272729,0.022931510674575755,0.0692,0.1452,0.076,0.17878,0.2505102206830426,0.004,0.8227,0.8187,0.2723400000000001,0.2519293472384669,0.1012,0.9154,0.8142,0.513884178255672,0.3373444588685775,1
0.08616363636363636,0.015160097145287208,0.0684,0.1104,0.041999999999999996,0.08801,0.09742076495513903,-0.0467,0.2708,0.3175,0.17595,0.09654669854531538,0.055,0.3687,0.31370000000000003,0.9790098551730619,0.48970245331732337,1
0.08559090909090908,0.013686230638525317,0.0702,0.1093,0.039099999999999996,0.10459,0.12043119243414933,-0.0114,0.3424,0.3538,0.19156,0.11995043606052923,0.0755,0.439,0.3635,0.8183391409481607,0.4468075917901299,1
0.0910181818181818,0.014670365924667196,0.0721,0.1193,0.047200000000000006,0.09292,0.092615487065849,-0.0356,0.2595,0.29510000000000003,0.18512,0.09106151522765012,0.0837,0.3559,0.2722,0.9795221943175579,0.49166859415291514,1
0.09025454545454546,0.013364607262195445,0.0718,0.1164,0.0446,0.08925999999999999,0.09618004181972704,-0.0106,0.3159,0.3265,0.18119999999999997,0.09411280465483961,0.0922,0.4012,0.309,1.011130790093607,0.49809076911576355,1
0.08313636363636363,0.015005017342693923,0.0618,0.1156,0.053799999999999994,0.1034,0.10458242894695287,0.0138,0.3368,0.323,0.18682000000000004,0.10189835676354703,0.0912,0.4205,0.3293,0.8040189518124934,0.445005452472493,1
0.0947,0.020729833573861607,0.0665,0.132,0.0655,0.13605,0.11461020169833633,0.0122,0.299,0.2868,0.2319,0.12196375600061593,0.1096,0.4057,0.29610000000000003,0.6960625059720252,0.40836391391153987,1
0.08736363636363635,0.015836115226107235,0.0668,0.1188,0.052000000000000005,0.11007,0.11237449344837011,-0.0166,0.3122,0.3288,0.19796,0.10878119935601617,0.0827,0.3903,0.3076,0.7937025770969315,0.44131741284210707,1
0.09652727272727274,0.019874359909646946,0.0628,0.1267,0.06390000000000001,0.09576,0.11033466464453599,-0.0694,0.2946,0.364,0.19158999999999998,0.0999434223281686,0.0573,0.3767,0.31939999999999996,1.0080019290449425,0.5038194525174604,1
0.09235454545454545,0.024708960465238662,0.07,0.1412,0.07119999999999999,0.13082,0.11601106077535117,0.0217,0.319,0.2973,0.22515000000000002,0.10848266886671089,0.0991,0.4098,0.3107,0.7059611641444834,0.41018936382492394,1
0.08019090909090909,0.012472005014868663,0.0618,0.1046,0.0428,0.12521999999999997,0.12170683172644373,-0.0077,0.3895,0.3972,0.20725,0.11962846418994288,0.075,0.465,0.39,0.6403950542713212,0.38692652431548746,1
0.08071818181818181,0.015582221804467946,0.0623,0.1093,0.04699999999999999,0.11495999999999999,0.11895509143276624,0.0011,0.3377,0.3366,0.19751999999999997,0.11884937058684363,0.0882,0.4158,0.3276,0.7021353486676509,0.408656202723669,1
0.08589999999999999,0.018213236944596093,0.0594,0.113,0.0536,0.14598999999999998,0.15822239938348384,0.032,0.5354,0.5034,0.23124000000000003,0.1539328800339796,0.0956,0.6091,0.5135,0.588392435150112,0.3714739168227087,1
0.0842181818181818,0.011982305135642154,0.062,0.1059,0.043899999999999995,0.097,0.09875376786060704,0.0117,0.3223,0.3106,0.18344,0.09552820642209413,0.0888,0.4026,0.3138,0.8682197278191132,0.45910228257686014,1
0.09153636363636362,0.016197670988588,0.0726,0.1175,0.044899999999999995,0.09346,0.09354211410434934,-0.0121,0.2661,0.2782,0.18536,0.09486028556660461,0.0998,0.3735,0.2737,0.9794070642980882,0.49382752378528183,1
0.09433636363636365,0.023224180189073313,0.0763,0.1558,0.07949999999999999,0.12307000000000001,0.13653832225585769,-0.1507,0.3276,0.4783,0.21874,0.11826604847640013,0.0051,0.4039,0.3988,0.766519843312914,0.4312696917192646,1
0.08443636363636363,0.013710089184777226,0.0602,0.1043,0.04410000000000001,0.14527,0.1654470042709212,-0.0642,0.5375,0.6017,0.23005,0.1641666717428087,0.0135,0.6214,0.6079,0.581233443952087,0.3670332388747001,1
0.08168181818181817,0.012965710021577544,0.0597,0.1006,0.04089999999999999,0.09375,0.09294593709367947,-0.0032,0.2698,0.27299999999999996,0.17633999999999997,0.08684900306470612,0.0898,0.3479,0.2581,0.8712634337961,0.4632037823411356,1
0.09493636363636361,0.011308074347763434,0.0818,0.118,0.036199999999999996,0.07882000000000002,0.09926657488242903,-0.0298,0.2999,0.3297,0.17485999999999996,0.0925922026954754,0.0684,0.3817,0.31329999999999997,1.2044552040238463,0.5429247438614879,1
0.09980000000000001,0.01799466587630901,0.0729,0.1275,0.054599999999999996,0.07939,0.09278199597862602,-0.0338,0.2645,0.2983,0.17913999999999997,0.09074935200258397,0.0861,0.3643,0.2782,1.25706944112053,0.5571030640668525,1
0.07893636363636364,0.010108933942535458,0.0647,0.0932,0.02850000000000001,0.11491,0.0964760701475299,0.0048,0.2985,0.29369999999999996,0.19369000000000003,0.095946020124744,0.0943,0.3824,0.2881,0.6869347898492193,0.4075375915058708,1
0.09712727272727273,0.019533770291937546,0.0721,0.1272,0.05510000000000001,0.14373,0.15967937353751527,0.0143,0.5177,0.5034000000000001,0.24087999999999998,0.15330748912633796,0.108,0.5993,0.49130000000000007,0.6757573016765537,0.40321682792446367,1
0.08557272727272729,0.012775921955701743,0.0726,0.112,0.039400000000000004,0.11715,0.1052891283825427,-0.0127,0.2876,0.3003,0.20291,0.10246782096508802,0.0993,0.3702,0.2709,0.7304481163005633,0.42172542283428344,1
0.09271818181818182,0.01468365201043788,0.0706,0.126,0.055400000000000005,0.09263000000000002,0.10058725399704807,-0.0507,0.2706,0.32130000000000003,0.18672999999999998,0.09973999587817205,0.046,0.3696,0.3236,1.0009411732377045,0.4965334187584377,1
0.09456363636363636,0.011994688218313364,0.0774,0.1156,0.0382,0.08381000000000001,0.09485034352424172,-0.0122,0.2825,0.29469999999999996,0.1788,0.08746890241045036,0.0942,0.3686,0.2744,1.1282962423027567,0.5288764400849905,1
0.08918181818181818,0.01702649806518171,0.0697,0.1233,0.05360000000000001,0.12016000000000002,0.16705872021537818,-0.0816,0.4948,0.5764,0.21029,0.15960443080733483,0.0077,0.5674,0.5597,0.7421860518955249,0.4240876603459881,1
0.08708181818181818,0.01874512300209407,0.0618,0.1204,0.05859999999999999,0.12381000000000002,0.12051477041794041,-0.0116,0.3299,0.3415,0.21241999999999997,0.11357595402783695,0.0972,0.411,0.31379999999999997,0.7033447608194601,0.40994919608616,1
0.09343636363636364,0.016196868384182952,0.07,0.126,0.055999999999999994,0.09054,0.09810230714242488,-0.0043,0.312,0.3163,0.18498,0.08772758086511018,0.1053,0.382,0.2767,1.0319784808690389,0.5051133015626667,1
0.0992090909090909,0.020093603686021803,0.0735,0.1246,0.051100000000000007,0.12838999999999998,0.15877035442564347,-0.0262,0.4446,0.4708,0.22762000000000002,0.15209720429894677,0.0473,0.5188,0.47150000000000003,0.7727106332148742,0.4358521002415897,1
0.08843636363636363,0.018332172415034324,0.0681,0.1175,0.0494,0.12401999999999999,0.09851568177480963,0.0277,0.3437,0.316,0.21338,0.09894959210516119,0.1053,0.4342,0.32889999999999997,0.7130757181151872,0.4144528502367298,1
0.10634545454545453,0.021421081374961615,0.0808,0.1499,0.06910000000000001,0.08487999999999998,0.09118456009654266,-0.0011,0.2904,0.2915,0.19354,0.08559122748402562,0.0903,0.3881,0.2978,1.2528770224838839,0.5494724866847569,1
0.09618181818181819,0.015510823200708474,0.0763,0.1204,0.044099999999999986,0.08944,0.10893686448785114,-0.0449,0.306,0.3509,0.18703000000000003,0.10475253431036619,0.0433,0.4071,0.3638,1.075366086937961,0.5142560227011467,1
0.09248181818181819,0.019140105442855753,0.0694,0.1312,0.06180000000000001,0.11080000000000001,0.10788852271364796,-0.034,0.3065,0.3405,0.20526999999999998,0.10661057952504839,0.0972,0.4036,0.3064,0.8346659162085016,0.45053523479604135,1
0.10127272727272728,0.021301318781197134,0.0689,0.1421,0.0732,0.11269,0.14384791698951438,-0.0143,0.4024,0.41669999999999996,0.21439999999999998,0.14524559278071822,0.0605,0.5093,0.4488,0.8986762676054634,0.47235193526488817,1
0.08404545454545455,0.012109282690264,0.0697,0.103,0.033299999999999996,0.13643,0.12725159723948457,0.0267,0.418,0.3913,0.21954,0.1219393765588276,0.1159,0.4895,0.3736,0.6160290149999234,0.38282350242303054,1
0.0930909090909091,0.014886265787325884,0.062,0.119,0.056999999999999995,0.18923000000000006,0.20054821559360178,-0.0045,0.5212,0.5257,0.28326,0.19464659828063327,0.0945,0.6107,0.5162,0.49194322859842765,0.32864004960410753,1
0.09764545454545455,0.011076584639351933,0.0826,0.1151,0.03249999999999999,0.09910999999999999,0.10381805077474085,-0.042,0.2978,0.3398,0.19501,0.1007149933668711,0.0689,0.3854,0.3165,0.9852130898230727,0.5007176751334773,1
